Vernier Format 2
Untitled.sbl	14:14  Wednesday, March 27, 2019
Latest
Time	Transmittance	Absorbance
Time	%Trans	Abs
min	%	

1.441666722	2.174202204	1.662700057
1.450000048	2.175203800	1.662500024
1.458333373	2.171700716	1.663200021
1.466666698	2.171200752	1.663300037
1.475000024	2.169202089	1.663699985
1.483333468	2.169202089	1.663699985
1.491666794	2.169202089	1.663699985
1.500000119	2.167703867	1.664000034
1.508333445	2.166706324	1.664199948
1.516666770	2.166207314	1.664299965
1.525000095	2.164212942	1.664700031
1.533333421	2.162718773	1.664999962
1.541666746	2.161722898	1.665199995
1.550000072	2.161722898	1.665199995
1.558333397	2.164212942	1.664700031
1.566666722	2.162220716	1.665099978
1.575000048	2.160727262	1.665400028
1.583333373	2.158738375	1.665799975
1.591666698	2.157744408	1.666000009
1.600000143	2.156750679	1.666200042
1.608333468	2.156750679	1.666200042
1.616666794	2.156254053	1.666300058
1.625000119	2.155758142	1.666399956
1.633333445	2.153277397	1.666900039
1.641666770	2.152781487	1.667000055
1.650000095	2.152781487	1.667000055
1.658333421	2.155758142	1.666399956
1.666666746	2.154269218	1.666700006
1.675000072	2.151790619	1.667199969
1.683333397	2.150304556	1.667500019
1.691666722	2.149314404	1.667700052
1.700000048	2.148325205	1.667899966
1.708333373	2.146841526	1.668200016
1.716666698	2.146347046	1.668300033
1.725000143	2.145359278	1.668499947
1.733333468	2.145852804	1.668400049
1.741666794	2.144865274	1.668599963
1.750000119	2.147336006	1.668099999
1.758333445	2.143877745	1.668799996
1.766666770	2.144371510	1.668699980
1.775000095	2.143383980	1.668900013
1.783333421	2.144371510	1.668699980
1.791666746	2.143383980	1.668900013
1.800000072	2.142890453	1.669000030
1.808333397	2.142890453	1.669000030
1.816666722	2.143383980	1.668900013
1.825000048	2.140918016	1.669399977
1.833333373	2.140424967	1.669499993
1.841666818	2.139439344	1.669700027
1.850000143	2.139932156	1.669600010
1.858333468	2.137470007	1.670099974
1.866666794	2.137470007	1.670099974
1.875000119	2.137470007	1.670099974
1.883333445	2.137470007	1.670099974
1.891666770	2.137962341	1.669999957
1.900000095	2.138454676	1.669899940
1.908333421	2.136977911	1.670199990
1.916666746	2.135993719	1.670400023
1.925000072	2.135010242	1.670600057
1.933333397	2.134519100	1.670699954
1.941666722	2.132553816	1.671100020
1.950000048	2.133044958	1.671000004
1.958333492	2.135501862	1.670500040
1.966666818	2.136977911	1.670199990
1.975000143	2.132553816	1.671100020
1.983333468	2.133044958	1.671000004
1.991666794	2.133044958	1.671000004
2.000000000	2.132553816	1.671100020
2.008333445	2.133044958	1.671000004
2.016666889	2.133536100	1.670899987
2.025000095	2.133536100	1.670899987
2.033333540	2.131081343	1.671399951
2.041666746	2.131571770	1.671300054
2.050000191	2.130100012	1.671599984
2.058333397	2.131081343	1.671399951
2.066666842	2.129119158	1.671800017
2.075000048	2.130590677	1.671499968
2.083333492	2.131081343	1.671399951
2.091666698	2.129119158	1.671800017
2.100000143	2.128628969	1.671900034
2.108333349	2.127649307	1.672099948
2.116666794	2.127649307	1.672099948
2.125000000	2.130100012	1.671599984
2.133333445	2.127649307	1.672099948
2.141666889	2.128138781	1.672000051
2.150000095	2.127159357	1.672199965
2.158333540	2.124711514	1.672700047
2.166666746	2.125690222	1.672500014
2.175000191	2.124222755	1.672799945
2.183333397	2.123244524	1.672999978
2.191666842	2.125200748	1.672600031
2.200000048	2.123733521	1.672899961
2.208333492	2.126179934	1.672399998
2.216666698	2.126669645	1.672299981
2.225000143	2.123244524	1.672999978
2.233333349	2.125690222	1.672500014
2.241666794	2.122266769	1.673200011
2.250000000	2.123733521	1.672899961
2.258333445	2.123733521	1.672899961
2.266666889	2.123244524	1.672999978
2.275000095	2.124222755	1.672799945
2.283333540	2.122266769	1.673200011
2.291666746	2.123244524	1.672999978
2.300000191	2.122266769	1.673200011
2.308333397	2.122266769	1.673200011
2.316666842	2.123733521	1.672899961
2.325000048	2.122266769	1.673200011
2.333333492	2.119336843	1.673799992
2.341666698	2.120801687	1.673499942
2.350000143	2.121778250	1.673300028
2.358333349	2.120313406	1.673599958
2.366666794	2.120313406	1.673599958
2.375000238	2.122266769	1.673200011
2.383333445	2.119336843	1.673799992
2.391666889	2.120801687	1.673499942
2.400000095	2.120313406	1.673599958
2.408333540	2.120313406	1.673599958
2.416666746	2.118849039	1.673900008
2.425000191	2.119336843	1.673799992
2.433333397	2.118360996	1.674000025
2.441666842	2.117385626	1.674200058
2.450000048	2.117385626	1.674200058
2.458333492	2.115923643	1.674499989
2.466666698	2.117873192	1.674100041
2.475000143	2.118360996	1.674000025
2.483333349	2.117873192	1.674100041
2.491666794	2.117873192	1.674100041
2.500000238	2.114949465	1.674700022
2.508333445	2.115923643	1.674499989
2.516666889	2.113489389	1.674999952
2.525000095	2.115436554	1.674600005
2.533333540	2.114462376	1.674800038
2.541666746	2.116410971	1.674399972
2.550000191	2.115436554	1.674600005
2.558333397	2.115436554	1.674600005
2.566666842	2.114462376	1.674800038
2.575000048	2.113975525	1.674900055
2.583333492	2.114949465	1.674700022
2.591666698	2.114462376	1.674800038
2.600000143	2.113975525	1.674900055
2.608333588	2.113002539	1.675099969
2.616666794	2.112515926	1.675199986
2.625000238	2.112515926	1.675199986
2.633333445	2.112515926	1.675199986
2.641666889	2.110570908	1.675600052
2.650000095	2.112515926	1.675199986
2.658333540	2.110570908	1.675600052
2.666666746	2.112515926	1.675199986
2.675000191	2.112515926	1.675199986
2.683333397	2.112029552	1.675300002
2.691666842	2.111543179	1.675400019
2.700000048	2.112515926	1.675199986
2.708333492	2.112515926	1.675199986
2.716666698	2.112515926	1.675199986
2.725000143	2.112515926	1.675199986
2.733333588	2.108142614	1.676100016
2.741666794	2.109599590	1.675799966
2.750000238	2.110570908	1.675600052
2.758333445	2.110085487	1.675699949
2.766666889	2.112515926	1.675199986
2.775000095	2.110570908	1.675600052
2.783333540	2.109113932	1.675899982
2.791666746	2.108628273	1.675999999
2.800000191	2.108628273	1.675999999
2.808333397	2.108142614	1.676100016
2.816666842	2.107657194	1.676200032
2.825000048	2.106202126	1.676499963
2.833333492	2.108628273	1.675999999
2.841666698	2.108628273	1.675999999
2.850000143	2.106687069	1.676399946
2.858333588	2.106687069	1.676399946
2.866666794	2.106687069	1.676399946
2.875000238	2.107171774	1.676300049
2.883333445	2.109113932	1.675899982
2.891666889	2.107171774	1.676300049
2.900000095	2.106687069	1.676399946
2.908333540	2.106687069	1.676399946
2.916666746	2.106687069	1.676399946
2.925000191	2.106687069	1.676399946
2.933333397	2.106202126	1.676499963
2.941666842	2.103778124	1.677000046
2.950000048	2.105717182	1.676599979
2.958333492	2.106687069	1.676399946
2.966666937	2.105717182	1.676599979
2.975000143	2.104262829	1.676900029
2.983333588	2.105717182	1.676599979
2.991666794	2.104747534	1.676800013
3.000000238	2.104747534	1.676800013
3.008333445	2.105232239	1.676699996
3.016666889	2.103778124	1.677000046
3.025000095	2.104747534	1.676800013
3.033333540	2.103778124	1.677000046
3.041666746	2.103778124	1.677000046
3.050000191	2.103778124	1.677000046
3.058333397	2.103778124	1.677000046
3.066666842	2.104747534	1.676800013
3.075000048	2.104262829	1.676900029
3.083333492	2.103294373	1.677099943
3.091666937	2.104262829	1.676900029
3.100000143	2.103294373	1.677099943
3.108333588	2.103294373	1.677099943
3.116666794	2.100873947	1.677600026
3.125000238	2.100873947	1.677600026
3.133333445	2.101841688	1.677399993
3.141666889	2.100873947	1.677600026
3.150000095	2.101841688	1.677399993
3.158333540	2.105232239	1.676699996
3.166666746	2.104262829	1.676900029
3.175000191	2.103778124	1.677000046
3.183333397	2.101357698	1.677500010
3.191666842	2.101841688	1.677399993
3.200000286	2.100389957	1.677700043
3.208333492	2.102325916	1.677299976
3.216666937	2.101841688	1.677399993
3.225000143	2.099906445	1.677800059
3.233333588	2.100873947	1.677600026
3.241666794	2.101841688	1.677399993
3.250000238	2.100389957	1.677700043
3.258333445	2.100389957	1.677700043
3.266666889	2.097973585	1.678200006
3.275000095	2.098939896	1.677999973
3.283333540	2.102810144	1.677199960
3.291666746	2.098456621	1.678099990
3.300000191	2.097973585	1.678200006
3.308333397	2.098456621	1.678099990
3.316666842	2.098939896	1.677999973
3.325000286	2.099423409	1.677899957
3.333333492	2.099423409	1.677899957
3.341666937	2.098939896	1.677999973
3.350000143	2.098939896	1.677999973
3.358333588	2.100873947	1.677600026
3.366666794	2.096524477	1.678500056
3.375000238	2.098939896	1.677999973
3.383333445	2.098456621	1.678099990
3.391666889	2.097973585	1.678200006
3.400000095	2.096042395	1.678599954
3.408333540	2.097490311	1.678300023
3.416666746	2.098456621	1.678099990
3.425000191	2.096524477	1.678500056
3.433333397	2.097973585	1.678200006
3.441666842	2.096524477	1.678500056
3.450000286	2.096524477	1.678500056
3.458333492	2.097490311	1.678300023
3.466666937	2.097007275	1.678400040
3.475000143	2.097007275	1.678400040
3.483333588	2.097007275	1.678400040
3.491666794	2.098456621	1.678099990
3.500000238	2.096042395	1.678599954
3.508333445	2.097973585	1.678200006
3.516666889	2.095077038	1.678799987
3.525000095	2.097490311	1.678300023
3.533333540	2.099906445	1.677800059
3.541666746	2.096042395	1.678599954
3.550000191	2.097490311	1.678300023
3.558333635	2.095559597	1.678699970
3.566666842	2.094594717	1.678900003
3.575000286	2.097007275	1.678400040
3.583333492	2.097007275	1.678400040
3.591666937	2.095077038	1.678799987
3.600000143	2.095077038	1.678799987
3.608333588	2.096042395	1.678599954
3.616666794	2.095077038	1.678799987
3.625000238	2.094594717	1.678900003
3.633333445	2.098456621	1.678099990
3.641666889	2.097973585	1.678200006
3.650000095	2.092666626	1.679299951
3.658333540	2.092184782	1.679399967
3.666666746	2.094594717	1.678900003
3.675000191	2.093147993	1.679200053
3.683333635	2.095077038	1.678799987
3.691666842	2.094112396	1.679000020
3.700000286	2.095077038	1.678799987
3.708333492	2.093630075	1.679100037
3.716666937	2.093630075	1.679100037
3.725000143	2.090258360	1.679800034
3.733333588	2.091221333	1.679600000
3.741666794	2.094112396	1.679000020
3.750000238	2.094594717	1.678900003
3.758333445	2.093630075	1.679100037
3.766666889	2.093630075	1.679100037
3.775000095	2.091702938	1.679499984
3.783333540	2.094112396	1.679000020
3.791666746	2.091221333	1.679600000
3.800000191	2.092184782	1.679399967
3.808333635	2.094112396	1.679000020
3.816666842	2.090258360	1.679800034
3.825000286	2.092184782	1.679399967
3.833333492	2.093147993	1.679200053
3.841666937	2.093147993	1.679200053
3.850000143	2.091221333	1.679600000
3.858333588	2.091221333	1.679600000
3.866666794	2.090258360	1.679800034
3.875000238	2.090258360	1.679800034
3.883333445	2.089296341	1.679999948
3.891666889	2.088815212	1.680099964
3.900000095	2.089296341	1.679999948
3.908333540	2.089776993	1.679900050
3.916666985	2.092184782	1.679399967
3.925000191	2.088815212	1.680099964
3.933333635	2.089776993	1.679900050
3.941666842	2.089296341	1.679999948
3.950000286	2.088815212	1.680099964
3.958333492	2.087853432	1.680299997
3.966666937	2.090258360	1.679800034
3.975000143	2.089776993	1.679900050
3.983333588	2.089776993	1.679900050
3.991666794	2.087853432	1.680299997
4.000000000	2.087853432	1.680299997
4.008333683	2.088334322	1.680199981
4.016666889	2.088815212	1.680099964
4.025000095	2.088815212	1.680099964
4.033333778	2.088334322	1.680199981
4.041666985	2.088334322	1.680199981
4.050000191	2.088334322	1.680199981
4.058333397	2.088815212	1.680099964
4.066667080	2.087853432	1.680299997
4.075000286	2.087853432	1.680299997
4.083333492	2.087853432	1.680299997
4.091666698	2.088815212	1.680099964
4.100000381	2.086411476	1.680600047
4.108333588	2.087853432	1.680299997
4.116666794	2.084970951	1.680899978
4.125000000	2.086891890	1.680500031
4.133333683	2.087372541	1.680400014
4.141666889	2.088334322	1.680199981
4.150000095	2.087853432	1.680299997
4.158333778	2.085451126	1.680799961
4.166666985	2.084491014	1.680999994
4.175000191	2.087853432	1.680299997
4.183333397	2.086891890	1.680500031
4.191667080	2.085451126	1.680799961
4.200000286	2.088334322	1.680199981
4.208333492	2.085451126	1.680799961
4.216666698	2.086411476	1.680600047
4.225000381	2.085451126	1.680799961
4.233333588	2.085451126	1.680799961
4.241666794	2.085931540	1.680699944
4.250000000	2.085931540	1.680699944
4.258333683	2.084970951	1.680899978
4.266666889	2.087853432	1.680299997
4.275000095	2.087372541	1.680400014
4.283333778	2.085451126	1.680799961
4.291666985	2.085931540	1.680699944
4.300000191	2.085931540	1.680699944
4.308333397	2.085931540	1.680699944
4.316667080	2.085451126	1.680799961
4.325000286	2.086891890	1.680500031
4.333333492	2.087372541	1.680400014
4.341666698	2.084970951	1.680899978
4.350000381	2.084010839	1.681100011
4.358333588	2.084970951	1.680899978
4.366666794	2.084491014	1.680999994
4.375000000	2.085931540	1.680699944
4.383333683	2.084491014	1.680999994
4.391666889	2.085931540	1.680699944
4.400000095	2.084970951	1.680899978
4.408333778	2.085451126	1.680799961
4.416666985	2.084970951	1.680899978
4.425000191	2.086411476	1.680600047
4.433333397	2.084970951	1.680899978
4.441667080	2.084970951	1.680899978
4.450000286	2.082092524	1.681499958
4.458333492	2.085931540	1.680699944
4.466666698	2.085451126	1.680799961
4.475000381	2.083531141	1.681200027
4.483333588	2.082092524	1.681499958
4.491666794	2.082572222	1.681399941
4.500000000	2.084010839	1.681100011
4.508333683	2.083531141	1.681200027
4.516666889	2.084010839	1.681100011
4.525000095	2.083531141	1.681200027
4.533333778	2.081613064	1.681599975
4.541666985	2.083051205	1.681300044
4.550000191	2.084970951	1.680899978
4.558333397	2.084010839	1.681100011
4.566667080	2.082092524	1.681499958
4.575000286	2.084970951	1.680899978
4.583333492	2.082572222	1.681399941
4.591666698	2.080175400	1.681900024
4.600000381	2.079696417	1.682000041
4.608333588	2.083051205	1.681300044
4.616666794	2.081133842	1.681699991
4.625000477	2.083051205	1.681300044
4.633333683	2.081613064	1.681599975
4.641666889	2.081133842	1.681699991
4.650000095	2.082572222	1.681399941
4.658333778	2.081133842	1.681699991
4.666666985	2.084491014	1.680999994
4.675000191	2.079696417	1.682000041
4.683333397	2.080175400	1.681900024
4.691667080	2.080654621	1.681800008
4.700000286	2.080654621	1.681800008
4.708333492	2.080175400	1.681900024
4.716666698	2.080654621	1.681800008
4.725000381	2.079696417	1.682000041
4.733333588	2.080175400	1.681900024
4.741666794	2.078739405	1.682199955
4.750000477	2.079696417	1.682000041
4.758333683	2.079696417	1.682000041
4.766666889	2.079217672	1.682100058
4.775000095	2.078739405	1.682199955
4.783333778	2.078260660	1.682299972
4.791666985	2.078260660	1.682299972
4.800000191	2.077303648	1.682500005
4.808333397	2.078739405	1.682199955
4.816667080	2.078260660	1.682299972
4.825000286	2.077782154	1.682399988
4.833333492	2.078739405	1.682199955
4.841666698	2.077782154	1.682399988
4.850000381	2.078260660	1.682299972
4.858333588	2.077782154	1.682399988
4.866666794	2.078739405	1.682199955
4.875000477	2.076825380	1.682600021
4.883333683	2.077303648	1.682500005
4.891666889	2.076825380	1.682600021
4.900000095	2.075391531	1.682899952
4.908333778	2.076347113	1.682700038
4.916666985	2.077303648	1.682500005
4.925000191	2.076347113	1.682700038
4.933333397	2.075869083	1.682800055
4.941667080	2.075869083	1.682800055
4.950000286	2.077303648	1.682500005
4.958333492	2.077303648	1.682500005
4.966666698	2.077303648	1.682500005
4.975000381	2.075869083	1.682800055
4.983333588	2.073958158	1.683200002
4.991666794	2.075869083	1.682800055
5.000000477	2.076347113	1.682700038
5.008333683	2.076347113	1.682700038
5.016666889	2.076825380	1.682600021
5.025000095	2.076347113	1.682700038
5.033333778	2.076347113	1.682700038
5.041666985	2.075391531	1.682899952
5.050000191	2.077782154	1.682399988
5.058333397	2.074913740	1.682999969
5.066667080	2.074435949	1.683099985
5.075000286	2.075869083	1.682800055
5.083333492	2.074913740	1.682999969
5.091666698	2.075391531	1.682899952
5.100000381	2.075391531	1.682899952
5.108333588	2.074913740	1.682999969
5.116666794	2.073958158	1.683200002
5.125000477	2.073958158	1.683200002
5.133333683	2.074913740	1.682999969
5.141666889	2.074913740	1.682999969
5.150000095	2.074913740	1.682999969
5.158333778	2.075869083	1.682800055
5.166666985	2.074435949	1.683099985
5.175000191	2.074435949	1.683099985
5.183333397	2.073958158	1.683200002
5.191667080	2.073958158	1.683200002
5.200000286	2.076347113	1.682700038
5.208333492	2.074435949	1.683099985
5.216667175	2.073958158	1.683200002
5.225000381	2.074913740	1.682999969
5.233333588	2.075391531	1.682899952
5.241666794	2.075391531	1.682899952
5.250000477	2.073958158	1.683200002
5.258333683	2.074913740	1.682999969
5.266666889	2.074913740	1.682999969
5.275000095	2.074435949	1.683099985
5.283333778	2.074435949	1.683099985
5.291666985	2.073958158	1.683200002
5.300000191	2.074435949	1.683099985
5.308333397	2.074435949	1.683099985
5.316667080	2.073480606	1.683300018
5.325000286	2.073003054	1.683400035
5.333333492	2.073958158	1.683200002
5.341667175	2.072049141	1.683599949
5.350000381	2.072525740	1.683500051
5.358333588	2.072525740	1.683500051
5.366666794	2.072525740	1.683500051
5.375000477	2.072525740	1.683500051
5.383333683	2.071572065	1.683699965
5.391666889	2.071572065	1.683699965
5.400000095	2.071572065	1.683699965
5.408333778	2.071572065	1.683699965
5.416666985	2.071572065	1.683699965
5.425000191	2.072049141	1.683599949
5.433333397	2.071572065	1.683699965
5.441667080	2.071094990	1.683799982
5.450000286	2.071094990	1.683799982
5.458333492	2.071572065	1.683699965
5.466667175	2.071572065	1.683699965
5.475000381	2.071572065	1.683699965
5.483333588	2.071094990	1.683799982
5.491666794	2.070618153	1.683899999
5.500000477	2.070618153	1.683899999
5.508333683	2.071094990	1.683799982
5.516666889	2.070141315	1.684000015
5.525000095	2.071094990	1.683799982
5.533333778	2.070618153	1.683899999
5.541666985	2.071572065	1.683699965
5.550000191	2.071094990	1.683799982
5.558333397	2.070618153	1.683899999
5.566667080	2.070618153	1.683899999
5.575000286	2.070618153	1.683899999
5.583333492	2.070618153	1.683899999
5.591667175	2.070618153	1.683899999
5.600000381	2.071094990	1.683799982
5.608333588	2.069664478	1.684100032
5.616666794	2.069664478	1.684100032
5.625000477	2.070618153	1.683899999
5.633333683	2.070141315	1.684000015
5.641666889	2.072049141	1.683599949
5.650000095	2.088815212	1.680099964
5.658333778	2.169701815	1.663599968
5.666666985	2.437810659	1.613000035
5.675000191	3.108135462	1.507500052
5.683333397	4.312210560	1.365300059
5.691667080	6.207260609	1.207100034
5.700000286	8.327219963	1.079499960
5.708333492	11.230524063	0.949599981
5.716667175	13.642688751	0.865100026
5.725000381	16.128723145	0.792400002
5.733333588	19.217638016	0.716300011
5.741666794	21.998851776	0.657599986
5.750000477	24.592348099	0.609200001
5.758333683	27.052040100	0.567799985
5.766666889	29.410337448	0.531499982
5.775000095	31.695672989	0.499000013
5.783333778	33.900024414	0.469799995
5.791666985	35.950092316	0.444299996
5.800000191	37.975193024	0.420500010
5.808333874	40.022109985	0.397700012
5.816667080	42.159942627	0.375099987
5.825000286	44.320026398	0.353399992
5.833333492	46.419452667	0.333299994
5.841667175	48.017551422	0.318599999
5.850000381	49.419685364	0.306100011
5.858333588	51.203544617	0.290699959
5.866666794	53.210826874	0.273999989
5.875000477	55.322273254	0.257099986
5.883333683	56.741394043	0.246099994
5.891666889	58.103195190	0.235799983
5.900000095	59.854938507	0.222900018
5.908333778	61.716316223	0.209600002
5.916666985	62.646961212	0.203099996
5.925000191	64.061927795	0.193399996
5.933333874	65.508857727	0.183699980
5.941667080	66.742118835	0.175600007
5.950000286	67.639442444	0.169799984
5.958333492	68.928688049	0.161599994
5.966667175	70.145530701	0.153999999
5.975000381	70.843498230	0.149700001
5.983333588	71.944892883	0.143000036
5.991666794	72.962547302	0.136900008
6.000000477	73.451385498	0.134000003
6.008333683	74.421768188	0.128300011
6.016666889	75.231552124	0.123599976
6.025000095	75.648445129	0.121199995
6.033333778	76.453964233	0.116599992
6.041666985	77.108100891	0.112899996
6.050000191	77.535392761	0.110500008
6.058333874	78.198783875	0.106799997
6.066667080	78.704582214	0.103999980
6.075000286	79.104286194	0.101799987
6.083333492	79.670951843	0.098699994
6.091667175	80.020271301	0.096799977
6.100000381	80.519302368	0.094099998
6.108333588	81.021446228	0.091400012
6.116666794	81.245628357	0.090200000
6.125000477	81.752304077	0.087499999
6.133333683	82.148567200	0.085400008
6.141666889	82.413810730	0.084000006
6.150000095	82.794212341	0.082000025
6.158333778	83.080673218	0.080499992
6.166666985	83.406517029	0.078800015
6.175000191	83.695091248	0.077300012
6.183333874	83.849411011	0.076499984
6.191667080	84.197654724	0.074700005
6.200000286	84.450065613	0.073400006
6.208333492	84.664237976	0.072299995
6.216667175	84.918045044	0.071000010
6.225000381	85.094207764	0.070100002
6.233333588	85.349304199	0.068800017
6.241666794	85.585464478	0.067599989
6.250000477	85.703781128	0.067000017
6.258333683	85.940917969	0.065800011
6.266666889	86.119201660	0.064900003
6.275000095	86.337608337	0.063799985
6.283333778	86.516708374	0.062900014
6.291666985	86.636322021	0.062299993
6.300000191	86.876037598	0.061099995
6.308333874	87.036216736	0.060299996
6.316667080	87.196693420	0.059499983
6.325000286	87.377578735	0.058599994
6.333333492	87.478233337	0.058099996
6.341667175	87.659706116	0.057199989
6.350000381	87.821327209	0.056400005
6.358333588	87.942741394	0.055800002
6.366666794	88.125175476	0.054900005
6.375000477	88.206382751	0.054499988
6.383333683	88.348663330	0.053800017
