Vernier Format 2
Untitled.sbl	16:38  Wednesday, April 03, 2019
Latest
Time	Transmittance	Absorbance
Time	%Trans	Abs
min	%	

2.883333445	93.346923828	0.029899990
2.900000095	93.411422729	0.029600013
2.916666746	93.540565491	0.029000008
2.933333397	93.605201721	0.028700016
2.950000048	93.648323059	0.028499994
2.966666937	93.691459656	0.028299995
2.983333588	93.756202698	0.027999992
3.000000238	93.820983887	0.027700016
3.016666889	93.885818481	0.027400004
3.033333540	93.929061890	0.027200015
3.050000191	93.972328186	0.027000014
3.066666842	94.037269592	0.026699990
3.083333492	94.102249146	0.026399996
3.100000143	94.145591736	0.026200011
3.116666794	94.254043579	0.025700008
3.133333445	94.319175720	0.025400003
3.150000095	94.362625122	0.025199985
3.166666746	94.406089783	0.024999989
3.183333397	94.471321106	0.024700012
3.200000286	94.514839172	0.024500001
3.216666937	94.558372498	0.024300011
3.233333588	94.601928711	0.024100009
3.250000238	94.645507813	0.023899995
3.266666889	94.689102173	0.023700001
3.283333540	94.732719421	0.023499995
3.300000191	94.776351929	0.023300013
3.316666842	94.841842651	0.023000017
3.333333492	94.863685608	0.022900006
3.350000143	94.907386780	0.022699984
3.366666794	94.929237366	0.022600008
3.383333445	94.994834900	0.022300007
3.400000095	95.038597107	0.022099983
3.416666746	95.126167297	0.021700000
3.433333397	95.169982910	0.021500008
3.450000286	95.213821411	0.021300005
3.466666937	95.257682800	0.021099987
3.483333588	95.301559448	0.020899992
3.500000238	95.345458984	0.020699987
3.516666889	95.367408752	0.020600017
3.533333540	95.411338806	0.020400010
3.550000191	95.455291748	0.020199990
3.566666842	95.499259949	0.019999994
3.583333492	95.543251038	0.019799985
3.600000143	95.609268188	0.019500006
3.616666794	95.653312683	0.019299984
3.633333445	95.697372437	0.019099986
3.650000095	95.741447449	0.018900011
3.666666746	95.763496399	0.018800005
3.683333635	95.785552979	0.018699989
3.700000286	95.829673767	0.018499991
3.716666937	95.873809814	0.018300014
3.733333588	95.895889282	0.018200008
3.750000238	95.940063477	0.017999999
3.766666889	95.984252930	0.017800011
3.783333540	96.028465271	0.017600011
3.800000191	96.050582886	0.017499994
3.816666842	96.094825745	0.017299997
3.833333492	96.116950989	0.017200014
3.850000143	96.161224365	0.017000016
3.866666794	96.205520630	0.016800005
3.883333445	96.227676392	0.016700001
3.900000095	96.272003174	0.016499992
3.916666985	96.338523865	0.016200012
3.933333635	96.360710144	0.016100008
3.950000286	96.405097961	0.015899999
3.966666937	96.427299500	0.015799996
3.983333588	96.449501038	0.015700014
4.000000000	96.493934631	0.015499985
4.016666889	96.516151428	0.015400004
4.033333778	96.560607910	0.015200009
4.050000191	96.605087280	0.015000002
4.066667080	96.627334595	0.014900000
4.083333492	96.649589539	0.014799986
4.100000381	96.694107056	0.014599993
4.116666794	96.738647461	0.014399989
4.133333683	96.760925293	0.014299987
4.150000095	96.805496216	0.014099984
4.166666985	96.850082397	0.013900005
4.183333397	96.894691467	0.013700016
4.200000286	96.917007446	0.013600004
4.216666698	96.917007446	0.013600004
4.233333588	96.961647034	0.013400016
4.250000000	96.983978271	0.013300005
4.266666889	97.028656006	0.013099984
4.283333778	97.050994873	0.013000009
4.300000191	97.073348999	0.012899987
4.316667080	97.095703125	0.012799989
4.333333492	97.118057251	0.012700014
4.350000381	97.140426636	0.012599993
4.366666794	97.185173035	0.012399987
4.383333683	97.207550049	0.012300002
4.400000095	97.229934692	0.012200006
4.416666985	97.274719238	0.012000014
4.433333397	97.297126770	0.011899984
4.450000286	97.319526672	0.011800012
4.466666698	97.341941833	0.011699994
4.483333588	97.364356995	0.011600000
4.500000000	97.409202576	0.011400012
4.516666889	97.431640625	0.011299985
4.533333778	97.431640625	0.011299985
4.550000191	97.454071045	0.011200014
4.566667080	97.476516724	0.011099999
4.583333492	97.498962402	0.011000006
4.600000381	97.521415710	0.010900003
4.616666794	97.543876648	0.010799988
4.633333683	97.566337585	0.010699997
4.650000095	97.588806152	0.010599995
4.666666985	97.611274719	0.010500016
4.683333397	97.633758545	0.010399992
4.700000286	97.656242371	0.010299991
4.716666698	97.678726196	0.010200012
4.733333588	97.701225281	0.010099989
4.750000477	97.723724365	0.009999990
4.766666889	97.746223450	0.009900013
4.783333778	97.768737793	0.009799992
4.800000191	97.791252136	0.009699993
4.816667080	97.813774109	0.009599984
4.833333492	97.858825684	0.009400000
4.850000381	97.881362915	0.009299992
4.866666794	97.903900146	0.009200007
4.883333683	97.903900146	0.009200007
4.900000095	97.926445007	0.009100012
4.916666985	97.948997498	0.009000004
4.933333397	97.971557617	0.008899987
4.950000286	97.994117737	0.008799993
4.966666698	98.016685486	0.008699988
4.983333588	98.039253235	0.008600006
5.000000477	98.061828613	0.008500013
5.016666889	98.084411621	0.008400009
5.033333778	98.107002258	0.008299994
5.050000191	98.129592896	0.008200003
5.066667080	98.152191162	0.008100001
5.083333492	98.174797058	0.007999988
5.100000381	98.197402954	0.007899998
5.116666794	98.197402954	0.007899998
5.133333683	98.242637634	0.007699986
5.150000095	98.242637634	0.007699986
5.166666985	98.265258789	0.007599998
5.183333397	98.287887573	0.007499999
5.200000286	98.310523987	0.007399989
5.216667175	98.333160400	0.007300003
5.233333588	98.378456116	0.007099997
5.250000477	98.401107788	0.007000012
5.266666889	98.401107788	0.007000012
5.283333778	98.401107788	0.007000012
5.300000191	98.401107788	0.007000012
5.316667080	98.446434021	0.006800010
5.333333492	98.446434021	0.006800010
5.350000381	98.469108582	0.006699994
5.366666794	98.491783142	0.006600000
5.383333683	98.491783142	0.006600000
5.400000095	98.514465332	0.006499995
5.416666985	98.537147522	0.006400014
5.433333397	98.559844971	0.006299988
5.450000286	98.582542419	0.006199986
5.466667175	98.605239868	0.006100006
5.483333588	98.605239868	0.006100006
5.500000477	98.627944946	0.006000016
5.516666889	98.627944946	0.006000016
5.533333778	98.650657654	0.005900015
5.550000191	98.673377991	0.005800004
5.566667080	98.696098328	0.005700015
5.583333492	98.696098328	0.005700015
5.600000381	98.718833923	0.005599983
5.616666794	98.741561890	0.005500007
5.633333683	98.741561890	0.005500007
5.650000095	98.764305115	0.005399988
5.666666985	98.764305115	0.005399988
5.683333397	98.787048340	0.005299991
5.700000286	98.809799194	0.005199983
5.716667175	98.809799194	0.005199983
5.733333588	98.832550049	0.005099999
5.750000477	98.832550049	0.005099999
5.766666889	98.855308533	0.005000004
5.783333778	98.855308533	0.005000004
5.800000191	98.855308533	0.005000004
5.816667080	98.855308533	0.005000004
5.833333492	98.855308533	0.005000004
5.850000381	98.878074646	0.004899999
5.866666794	98.900840759	0.004800017
5.883333683	98.900840759	0.004800017
5.900000095	98.923622131	0.004699990
5.916666985	98.946403503	0.004599987
5.933333874	98.946403503	0.004599987
5.950000286	98.969184875	0.004500007
5.966667175	98.991973877	0.004400016
5.983333588	98.991973877	0.004400016
6.000000477	99.014770508	0.004300015
6.016666889	99.037574768	0.004200003
6.033333778	99.037574768	0.004200003
6.050000191	99.060379028	0.004100014
6.066667080	99.060379028	0.004100014
6.083333492	99.083190918	0.004000016
6.100000381	99.106010437	0.003900006
6.116666794	99.106010437	0.003900006
6.133333683	99.128837585	0.003799987
6.150000095	99.151664734	0.003699990
6.166666985	99.151664734	0.003699990
6.183333874	99.151664734	0.003699990
6.200000286	99.174491882	0.003600016
6.216667175	99.174491882	0.003600016
6.233333588	99.197334290	0.003499998
6.250000477	99.197334290	0.003499998
6.266666889	99.243026733	0.003299999
6.283333778	99.243026733	0.003299999
6.300000191	99.265884399	0.003199984
6.316667080	99.265884399	0.003199984
6.333333492	99.265884399	0.003199984
6.350000381	99.288742065	0.003099991
6.366666794	99.311607361	0.002999989
6.383333683	99.311607361	0.002999989
6.400000572	99.311607361	0.002999989
6.416666985	99.311607361	0.002999989
6.433333874	99.334472656	0.002900010
6.450000286	99.334472656	0.002900010
6.466667175	99.357353210	0.002799986
6.483333588	99.357353210	0.002799986
6.500000477	99.380233765	0.002699986
6.516666889	99.380233765	0.002699986
6.533333778	99.403114319	0.002600009
6.550000191	99.403114319	0.002600009
6.566667080	99.403114319	0.002600009
6.583333492	99.448905945	0.002399990
6.600000381	99.471801758	0.002300015
6.616666794	99.471801758	0.002300015
6.633333683	99.494712830	0.002199997
6.650000572	99.517623901	0.002100002
6.666666985	99.540542603	0.001999996
6.683333874	99.540542603	0.001999996
6.700000286	99.540542603	0.001999996
6.716667175	99.563461304	0.001900014
6.733333588	99.563461304	0.001900014
6.750000477	99.586395264	0.001799988
6.766666889	99.586395264	0.001799988
6.783333778	99.586395264	0.001799988
6.800000191	99.609329224	0.001699984
6.816667080	99.586395264	0.001799988
6.833333492	99.586395264	0.001799988
6.850000381	99.609329224	0.001699984
6.866666794	99.609329224	0.001699984
6.883333683	99.609329224	0.001699984
6.900000572	99.609329224	0.001699984
6.916666985	99.632263184	0.001600004
6.933333874	99.632263184	0.001600004
6.950000286	99.655204773	0.001500014
6.966667175	99.655204773	0.001500014
6.983333588	99.678153992	0.001400014
7.000000477	99.678153992	0.001400014
7.016666889	99.701110840	0.001300003
7.033333778	99.701110840	0.001300003
7.050000191	99.701110840	0.001300003
7.066667080	99.701110840	0.001300003
7.083333492	99.701110840	0.001300003
7.100000381	99.678153992	0.001400014
7.116667271	99.678153992	0.001400014
7.133333683	99.678153992	0.001400014
7.150000572	58.925056458	0.229699999
7.166666985	46.025657654	0.336999983
7.183333874	41.371379852	0.383300006
7.200000286	44.330230713	0.353300005
7.216667175	45.698295593	0.340099990
7.233333588	47.984394073	0.318899989
7.250000477	47.391452789	0.324299991
7.266666889	45.698295593	0.340099990
7.283333778	44.207912445	0.354499996
7.300000191	49.226619720	0.307799995
7.316667080	55.821308136	0.253199995
7.333333492	49.762248993	0.303099990
7.350000381	52.783721924	0.277500004
7.366667271	50.559177399	0.296200007
7.383333683	44.309822083	0.353500009
7.400000572	46.795059204	0.329800010
7.416666985	50.338470459	0.298099995
7.433333874	53.333488464	0.273000002
7.450000286	51.487285614	0.288300008
7.466667175	44.833229065	0.348399967
7.483333588	41.533641815	0.381599993
7.500000477	52.131473541	0.282900006
7.516666889	56.728332520	0.246199980
7.533333778	57.610282898	0.239499986
7.550000191	74.816947937	0.126000017
7.566667080	64.788810730	0.188499987
7.583333492	39.783226013	0.400299996
7.600000381	63.899875641	0.194499984
7.616667271	64.729164124	0.188899994
7.633333683	47.446044922	0.323799998
7.650000572	41.428577423	0.382699966
7.666666985	44.085929871	0.355699986
7.683333874	56.376747131	0.248899981
7.700000286	52.215564728	0.282200009
7.716667175	46.323356628	0.334199965
7.733333588	51.038745880	0.292100012
7.750000477	39.591323853	0.402399987
7.766666889	47.402362823	0.324200004
7.783333778	54.075431824	0.266999990
7.800000191	54.450263977	0.263999999
7.816667080	85.980506897	0.065600000
7.833333969	87.841552734	0.056299996
7.850000381	90.635848999	0.042699993
7.866667271	95.016716003	0.022199985
7.883333683	97.364356995	0.011600000
7.900000572	93.929061890	0.027200015
7.916666985	92.853866577	0.032200009
7.933333874	98.923622131	0.004699990
7.950000286	95.455291748	0.020199990
7.966667175	98.401107788	0.007000012
7.983333588	98.174797058	0.007999988
8.000000000	99.540542603	0.001999996
8.016667366	100.000000000	0.000000000
8.033333778	94.102249146	0.026399996
8.050000191	100.000000000	0.000000000
8.066667557	100.000000000	0.000000000
8.083333969	94.493080139	0.024599994
8.100000381	97.543876648	0.010799988
8.116666794	95.082366943	0.021900015
8.133334160	93.820983887	0.027700016
8.150000572	100.000000000	0.000000000
8.166666985	96.316345215	0.016300006
8.183333397	99.907936096	0.000400013
8.200000763	95.411338806	0.020400010
8.216667175	100.000000000	0.000000000
8.233333588	100.000000000	0.000000000
8.250000000	99.770004272	0.001000009
8.266667366	97.252326965	0.012099998
8.283333778	100.000000000	0.000000000
8.300000191	97.521415710	0.010900003
8.316667557	100.000000000	0.000000000
8.333333969	100.000000000	0.000000000
8.350000381	95.785552979	0.018699989
8.366666794	98.696098328	0.005700015
8.383334160	96.094825745	0.017299997
8.400000572	100.000000000	0.000000000
